commodity,year,attribute,value,unit,reference_period
SOYBEAN_OIL,2026/27,Exports,400.0,Million Pounds,2026-07-15
SOYBEAN_OIL,2026/27,"Food, Feed & other Industrial",14950.0,Million Pounds,2026-05-15
SOYBEAN_OIL,2026/27,"Food, Feed & other Industrial",14950.0,Million Pounds,2026-06-15
SOYBEAN_OIL,2026/27,"Food, Feed & other Industrial",14950.0,Million Pounds,2026-07-15
SOYBEAN_OIL,2026/27,Imports,600.0,Million Pounds,2026-05-15
SOYBEAN_OIL,2026/27,Imports,600.0,Million Pounds,2026-06-15
SOYBEAN_OIL,2026/27,Imports,600.0,Million Pounds,2026-07-15
SOYBEAN_OIL,2026/27,Production,32590.0,Million Pounds,2026-05-15
SOYBEAN_OIL,2026/27,Production,32590.0,Million Pounds,2026-06-15
SOYBEAN_OIL,2026/27,Production,32590.0,Million Pounds,2026-07-15
SOYBEAN_OIL,2026/27,"Supply, Total",35047.0,Million Pounds,2026-05-15
SOYBEAN_OIL,2026/27,"Supply, Total",35027.0,Million Pounds,2026-06-15
SOYBEAN_OIL,2026/27,"Supply, Total",35027.0,Million Pounds,2026-07-15
SOYBEAN_OIL,2026/27,"Use, Total",33150.0,Million Pounds,2026-05-15
SOYBEAN_OIL,2026/27,"Use, Total",33150.0,Million Pounds,2026-06-15
SOYBEAN_OIL,2026/27,"Use, Total",33150.0,Million Pounds,2026-07-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2025-08-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2025-09-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2025-11-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2025-12-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2026-01-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2026-02-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2026-03-15
WHEAT,2023/24,Area Harvested,37.1,Million Acres,2026-04-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2025-08-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2025-09-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2025-11-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2025-12-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2026-01-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2026-02-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2026-03-15
WHEAT,2023/24,Area Planted,49.6,Million Acres,2026-04-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2025-08-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2025-09-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2025-11-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2025-12-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2026-01-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2026-02-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2026-03-15
WHEAT,2023/24,Avg. Farm Price ($/bu),6.96,$/bu,2026-04-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2025-08-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2025-09-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2025-11-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2025-12-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2026-01-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2026-02-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2026-03-15
WHEAT,2023/24,Beginning Stocks,570.0,Million Bushels,2026-04-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2025-08-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2025-09-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2025-11-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2025-12-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2026-01-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2026-02-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2026-03-15
WHEAT,2023/24,"Domestic, Total",1109.0,Million Bushels,2026-04-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2025-08-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2025-09-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2025-11-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2025-12-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2026-01-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2026-02-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2026-03-15
WHEAT,2023/24,Ending Stocks,696.0,Million Bushels,2026-04-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2025-08-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2025-09-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2025-11-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2025-12-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2026-01-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2026-02-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2026-03-15
WHEAT,2023/24,Exports,706.0,Million Bushels,2026-04-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2025-08-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2025-09-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2025-11-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2025-12-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2026-01-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2026-02-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2026-03-15
WHEAT,2023/24,Feed and Residual,86.0,Million Bushels,2026-04-15
WHEAT,2023/24,Food,961.0,Million Bushels,2025-08-15
WHEAT,2023/24,Food,961.0,Million Bushels,2025-09-15
WHEAT,2023/24,Food,961.0,Million Bushels,2025-11-15
WHEAT,2023/24,Food,961.0,Million Bushels,2025-12-15
WHEAT,2023/24,Food,961.0,Million Bushels,2026-01-15
WHEAT,2023/24,Food,961.0,Million Bushels,2026-02-15
WHEAT,2023/24,Food,961.0,Million Bushels,2026-03-15
WHEAT,2023/24,Food,961.0,Million Bushels,2026-04-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2025-08-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2025-09-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2025-11-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2025-12-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2026-01-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2026-02-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2026-03-15
WHEAT,2023/24,Imports,138.0,Million Bushels,2026-04-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2025-08-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2025-09-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2025-11-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2025-12-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2026-01-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2026-02-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2026-03-15
WHEAT,2023/24,Production,1804.0,Million Bushels,2026-04-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2025-08-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2025-09-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2025-11-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2025-12-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2026-01-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2026-02-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2026-03-15
WHEAT,2023/24,Seed,62.0,Million Bushels,2026-04-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2025-08-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2025-09-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2025-11-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2025-12-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2026-01-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2026-02-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2026-03-15
WHEAT,2023/24,"Supply, Total",2511.0,Million Bushels,2026-04-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2025-08-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2025-09-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2025-11-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2025-12-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2026-01-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2026-02-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2026-03-15
WHEAT,2023/24,"Use, Total",1815.0,Million Bushels,2026-04-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2025-08-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2025-09-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2025-11-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2025-12-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2026-01-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2026-02-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2026-03-15
WHEAT,2023/24,Yield per Harvested Acre,48.7,Bushels,2026-04-15
WHEAT,2024/25,Area Harvested,38.5,Million Acres,2025-08-15
WHEAT,2024/25,Area Harvested,38.5,Million Acres,2025-09-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2025-11-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2025-12-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-01-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-02-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-03-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-04-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-05-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-06-15
WHEAT,2024/25,Area Harvested,38.6,Million Acres,2026-07-15
WHEAT,2024/25,Area Planted,46.1,Million Acres,2025-08-15
WHEAT,2024/25,Area Planted,46.1,Million Acres,2025-09-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2025-11-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2025-12-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-01-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-02-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-03-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-04-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-05-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-06-15
WHEAT,2024/25,Area Planted,46.3,Million Acres,2026-07-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2025-08-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2025-09-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2025-11-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2025-12-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-01-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-02-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-03-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-04-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-05-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-06-15
WHEAT,2024/25,Avg. Farm Price ($/bu),5.52,$/bu,2026-07-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2025-08-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2025-09-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2025-11-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2025-12-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-01-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-02-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-03-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-04-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-05-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-06-15
WHEAT,2024/25,Beginning Stocks,696.0,Million Bushels,2026-07-15
WHEAT,2024/25,"Domestic, Total",1140.0,Million Bushels,2025-08-15
WHEAT,2024/25,"Domestic, Total",1140.0,Million Bushels,2025-09-15
WHEAT,2024/25,"Domestic, Total",1148.0,Million Bushels,2025-11-15
WHEAT,2024/25,"Domestic, Total",1148.0,Million Bushels,2025-12-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-01-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-02-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-03-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-04-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-05-15
WHEAT,2024/25,"Domestic, Total",1143.0,Million Bushels,2026-06-15
WHEAT,2024/25,"Domestic, Total",1141.0,Million Bushels,2026-07-15
WHEAT,2024/25,Ending Stocks,851.0,Million Bushels,2025-08-15
WHEAT,2024/25,Ending Stocks,851.0,Million Bushels,2025-09-15
WHEAT,2024/25,Ending Stocks,851.0,Million Bushels,2025-11-15
WHEAT,2024/25,Ending Stocks,851.0,Million Bushels,2025-12-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-01-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-02-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-03-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-04-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-05-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-06-15
WHEAT,2024/25,Ending Stocks,855.0,Million Bushels,2026-07-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2025-08-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2025-09-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2025-11-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2025-12-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-01-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-02-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-03-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-04-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-05-15
WHEAT,2024/25,Exports,826.0,Million Bushels,2026-06-15
WHEAT,2024/25,Exports,829.0,Million Bushels,2026-07-15
WHEAT,2024/25,Feed and Residual,109.0,Million Bushels,2025-08-15
WHEAT,2024/25,Feed and Residual,109.0,Million Bushels,2025-09-15
WHEAT,2024/25,Feed and Residual,117.0,Million Bushels,2025-11-15
WHEAT,2024/25,Feed and Residual,117.0,Million Bushels,2025-12-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-01-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-02-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-03-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-04-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-05-15
WHEAT,2024/25,Feed and Residual,113.0,Million Bushels,2026-06-15
WHEAT,2024/25,Feed and Residual,111.0,Million Bushels,2026-07-15
WHEAT,2024/25,Food,969.0,Million Bushels,2025-08-15
WHEAT,2024/25,Food,969.0,Million Bushels,2025-09-15
WHEAT,2024/25,Food,969.0,Million Bushels,2025-11-15
WHEAT,2024/25,Food,969.0,Million Bushels,2025-12-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-01-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-02-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-03-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-04-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-05-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-06-15
WHEAT,2024/25,Food,969.0,Million Bushels,2026-07-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2025-08-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2025-09-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2025-11-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2025-12-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-01-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-02-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-03-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-04-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-05-15
WHEAT,2024/25,Imports,149.0,Million Bushels,2026-06-15
WHEAT,2024/25,Imports,150.0,Million Bushels,2026-07-15
WHEAT,2024/25,Production,1971.0,Million Bushels,2025-08-15
WHEAT,2024/25,Production,1971.0,Million Bushels,2025-09-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2025-11-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2025-12-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-01-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-02-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-03-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-04-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-05-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-06-15
WHEAT,2024/25,Production,1979.0,Million Bushels,2026-07-15
WHEAT,2024/25,Seed,62.0,Million Bushels,2025-08-15
WHEAT,2024/25,Seed,62.0,Million Bushels,2025-09-15
WHEAT,2024/25,Seed,62.0,Million Bushels,2025-11-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2025-12-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-01-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-02-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-03-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-04-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-05-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-06-15
WHEAT,2024/25,Seed,61.0,Million Bushels,2026-07-15
WHEAT,2024/25,"Supply, Total",2817.0,Million Bushels,2025-08-15
WHEAT,2024/25,"Supply, Total",2817.0,Million Bushels,2025-09-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2025-11-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2025-12-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-01-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-02-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-03-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-04-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-05-15
WHEAT,2024/25,"Supply, Total",2824.0,Million Bushels,2026-06-15
WHEAT,2024/25,"Supply, Total",2825.0,Million Bushels,2026-07-15
WHEAT,2024/25,"Use, Total",1966.0,Million Bushels,2025-08-15
WHEAT,2024/25,"Use, Total",1966.0,Million Bushels,2025-09-15
WHEAT,2024/25,"Use, Total",1974.0,Million Bushels,2025-11-15
WHEAT,2024/25,"Use, Total",1974.0,Million Bushels,2025-12-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-01-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-02-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-03-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-04-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-05-15
WHEAT,2024/25,"Use, Total",1969.0,Million Bushels,2026-06-15
WHEAT,2024/25,"Use, Total",1970.0,Million Bushels,2026-07-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2025-08-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2025-09-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2025-11-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2025-12-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-01-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-02-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-03-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-04-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-05-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-06-15
WHEAT,2024/25,Yield per Harvested Acre,51.2,Bushels,2026-07-15
WHEAT,2025/26,Area Harvested,36.6,Million Acres,2025-07-15
WHEAT,2025/26,Area Harvested,36.6,Million Acres,2025-08-15
WHEAT,2025/26,Area Harvested,36.6,Million Acres,2025-09-15
WHEAT,2025/26,Area Harvested,36.6,Million Acres,2025-10-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2025-11-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2025-12-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-01-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-02-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-03-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-04-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-05-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-06-15
WHEAT,2025/26,Area Harvested,37.2,Million Acres,2026-07-15
WHEAT,2025/26,Area Planted,45.5,Million Acres,2025-07-15
WHEAT,2025/26,Area Planted,45.4,Million Acres,2025-08-15
WHEAT,2025/26,Area Planted,45.4,Million Acres,2025-09-15
WHEAT,2025/26,Area Planted,45.4,Million Acres,2025-10-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2025-11-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2025-12-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-01-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-02-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-03-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-04-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-05-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-06-15
WHEAT,2025/26,Area Planted,45.3,Million Acres,2026-07-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.4,$/bu,2025-07-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.3,$/bu,2025-08-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.1,$/bu,2025-09-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.1,$/bu,2025-10-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.0,$/bu,2025-11-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.0,$/bu,2025-12-15
WHEAT,2025/26,Avg. Farm Price ($/bu),4.9,$/bu,2026-01-15
WHEAT,2025/26,Avg. Farm Price ($/bu),4.9,$/bu,2026-02-15
WHEAT,2025/26,Avg. Farm Price ($/bu),4.95,$/bu,2026-03-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.0,$/bu,2026-04-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.0,$/bu,2026-05-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.05,$/bu,2026-06-15
WHEAT,2025/26,Avg. Farm Price ($/bu),5.06,$/bu,2026-07-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-07-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-08-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-09-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-10-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-11-15
WHEAT,2025/26,Beginning Stocks,851.0,Million Bushels,2025-12-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-01-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-02-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-03-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-04-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-05-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-06-15
WHEAT,2025/26,Beginning Stocks,855.0,Million Bushels,2026-07-15
WHEAT,2025/26,"Domestic, Total",1159.0,Million Bushels,2025-07-15
WHEAT,2025/26,"Domestic, Total",1154.0,Million Bushels,2025-08-15
WHEAT,2025/26,"Domestic, Total",1154.0,Million Bushels,2025-09-15
WHEAT,2025/26,"Domestic, Total",1154.0,Million Bushels,2025-10-15
WHEAT,2025/26,"Domestic, Total",1154.0,Million Bushels,2025-11-15
WHEAT,2025/26,"Domestic, Total",1154.0,Million Bushels,2025-12-15
WHEAT,2025/26,"Domestic, Total",1133.0,Million Bushels,2026-01-15
WHEAT,2025/26,"Domestic, Total",1128.0,Million Bushels,2026-02-15
WHEAT,2025/26,"Domestic, Total",1128.0,Million Bushels,2026-03-15
WHEAT,2025/26,"Domestic, Total",1127.0,Million Bushels,2026-04-15
WHEAT,2025/26,"Domestic, Total",1120.0,Million Bushels,2026-05-15
WHEAT,2025/26,"Domestic, Total",1120.0,Million Bushels,2026-06-15
WHEAT,2025/26,"Domestic, Total",1136.0,Million Bushels,2026-07-15
WHEAT,2025/26,Ending Stocks,890.0,Million Bushels,2025-07-15
WHEAT,2025/26,Ending Stocks,869.0,Million Bushels,2025-08-15
WHEAT,2025/26,Ending Stocks,844.0,Million Bushels,2025-09-15
WHEAT,2025/26,Ending Stocks,844.0,Million Bushels,2025-10-15
WHEAT,2025/26,Ending Stocks,901.0,Million Bushels,2025-11-15
WHEAT,2025/26,Ending Stocks,901.0,Million Bushels,2025-12-15
WHEAT,2025/26,Ending Stocks,926.0,Million Bushels,2026-01-15
WHEAT,2025/26,Ending Stocks,931.0,Million Bushels,2026-02-15
WHEAT,2025/26,Ending Stocks,931.0,Million Bushels,2026-03-15
WHEAT,2025/26,Ending Stocks,938.0,Million Bushels,2026-04-15
WHEAT,2025/26,Ending Stocks,935.0,Million Bushels,2026-05-15
WHEAT,2025/26,Ending Stocks,935.0,Million Bushels,2026-06-15
WHEAT,2025/26,Ending Stocks,920.0,Million Bushels,2026-07-15
WHEAT,2025/26,Exports,850.0,Million Bushels,2025-07-15
WHEAT,2025/26,Exports,875.0,Million Bushels,2025-08-15
WHEAT,2025/26,Exports,900.0,Million Bushels,2025-09-15
